User-ID;ISBN;Rating
102532;8440672055;0
257534;0399146008;8
204864;0446602345;0
207385;0061056480;4
251450;8887291667;0
201684;0140386351;3
113519;1573222127;9
186570;0553209191;0
195694;0843951532;0
164828;0373691017;7
201017;0451201523;0
41084;038044156X;0
208568;0375703373;0
81298;0345370775;0
133910;3596127211;0
69697;051513225X;0
98822;0440206081;8
106936;0440222923;0
246156;0553572997;0
208194;0345305795;5
136751;0394805720;10
41698;3401047000;7
135704;0553572490;10
47971;0062501526;0
271284;0451170121;0
212898;0451458761;0
61619;9774241126;0
174490;0805401970;8
113519;0679456759;0
184885;0060278234;8
32440;0385420137;0
236283;0440225299;0
180378;0451139984;9
123320;0060914653;10
218608;0670894184;0
48268;3502513333;0
174683;1560523018;0
276018;344272984X;0
75491;0345436911;8
41646;0380712520;0
256251;0394935632;0
124259;0452280397;0
38899;0440213525;7
174726;0380865610;0
252111;0028631870;7
196047;0670865796;0
74026;0061057894;8
149647;848109322X;7
229011;0373703953;0
212898;0515119385;0
86231;8878186716;7
185771;0449212394;0
212898;0872860744;0
189666;0060086246;0
30273;0312072376;0
31315;0679459626;10
24624;0882709496;7
215006;0385504209;9
99312;0310755301;0
37798;0941483444;0
129358;0373290772;0
87158;1582091595;0
234623;0671894455;0
68760;0671027743;6
116360;0060516054;9
257824;8877541261;0
261120;055327418X;8
266226;0688139558;0
16966;037309700X;0
234623;0374311447;0
99261;0399140506;9
176128;8806146300;0
238557;0515128007;0
228096;0375758232;0
164323;0767902521;8
70569;0425137465;8
30770;0140250840;0
31609;1573226882;7
247752;0553564528;10
49109;0152305920;0
173881;078688147X;0
15918;045011844;0
221821;0140250948;0
162639;0689868278;7
213915;0770421377;0
234721;0553572989;9
246655;0373122535;0
133571;0061092177;0
60886;0375700757;8
114988;0771015348;0
229859;8483100355;4
135186;0399137769;0
265889;0758200757;8
278418;0816726116;0
106225;0140440224;0
83314;3492232299;7
150947;0261102214;0
38781;0373259530;10
261847;8489669902;6
28591;0971880107;6
93629;0446606324;0
110029;0099279657;0
157247;1558745157;5
153662;0590443321;0
81136;0553288342;7
270906;0688156134;7
187145;0786711647;0
205355;0312762518;6
64003;0891076182;6
205378;0590226533;0
101731;0395977894;0
76626;055310666X;0
129074;0553273310;0
82511;0099701405;0
8681;1563890119;0
68555;0871234130;8
148744;0740722298;0
269397;0140291806;9
93399;0099277093;4
250764;0345370139;0
46222;0879100281;0
36836;0385426151;0
78973;0374110131;6
23664;0140258795;10
238526;0425145638;0
158295;0684195984;7
135625;0006383963;0
269566;0440413281;0
55492;0373022336;0
169192;0812036875;10
190708;0553268880;8
6575;0060502258;8
238568;0679781587;8
218318;0140067477;7
146103;1573221937;0
278418;0380709538;0
14698;0425121631;6
8936;0807576743;0
209875;1562057049;0
76102;0671617028;9
249407;0451459156;0
131402;0373162014;0
38626;0425058301;0
4785;0345404475;0
69697;0571136931;0
60253;0060173289;10
200674;0590431013;0
143909;0671027034;0
129074;0886778115;0
173291;038089968X;8
17950;0380804174;0
19522;0451407539;0
56399;0898156548;10
145131;0425168212;8
224349;0804119120;9
175329;0385290349;0
123608;0590332767;6
192662;1585420646;10
38933;0446673544;6
267635;0440211921;6
135149;0440995779;9
136382;0380728257;0
178181;0151008477;0
231294;3492238696;8
76352;0441080995;0
184365;0440918642;9
172030;0373290225;0
11676;2246337712;8
190789;0849915082;5
30711;0380975866;0
191875;0446608386;8
125240;0812566688;8
153563;0061097268;0
169192;0590462628;10
149699;0679442928;0
213350;0380724987;0
160681;0671434225;10
36286;0553296981;10
182085;037328957X;10
176667;0515119652;0
225232;0375706933;0
35857;0373241828;0
49144;8474619025;8
137688;0821766929;0
48213;0385315279;8
269157;0394491556;0
30276;0373613709;7
210324;0679732241;6
223501;0375707425;6
9096;014003692X;8
228764;1551667126;0
82164;0867211938;0
204591;0312979983;0
69971;0819311626;0
145451;0425137457;0
61791;0375703128;0
215006;0915811332;0
128325;0385512104;0
148199;1885071337;7
11832;0441790348;0
242639;0345339967;0
225087;0140271791;0
42099;0590424041;0
260388;0812584279;5
128835;0671878867;7
96096;711900557X;10
274061;0373053797;0
92494;0440226732;8
248850;0882665766;9
14958;8440637969;7
206979;0811837599;0
275305;006101351X;0
9381;0312135866;0
233903;0553576011;7
114865;0909486689;10
253106;0316666343;0
254064;0385334036;0
230708;0743442660;6
86189;0312421036;8
245812;0820409472;9
171078;0425185710;0
132500;344272161X;0
17707;0451166892;0
245311;0679426140;6
217375;0312303467;0
98391;0451211650;10
23288;0373709420;0
97874;0316817155;7
193863;0552145440;10
278418;1579730035;0
273089;0684842696;8
63956;0440153778;3
223566;0060582553;0
181176;0809127733;0
224768;1561381543;0
274466;1858338573;0
87595;8475159028;0
121988;0061042323;5
86202;1565122178;6
32773;0671739182;0
187170;0440235502;0
93085;0971880107;0
236283;0816730423;0
7569;0892211105;0
73490;0425164829;0
131402;0451207246;8
153527;0553095161;0
43246;0140277943;0
259288;0553295284;7
66034;0973255005;0
151503;0345351525;6
71261;0316969680;0
142524;039470584X;0
171118;0099429675;8
36369;8488550065;1
257021;1580628362;10
261037;0718143728;10
185176;0971880107;0
278418;030711869X;0
242824;0380794489;0
199416;0446520284;0
198711;0816711968;0
15784;0671434225;0
275306;0679772677;0
251140;0451160533;0
160819;0449002896;0
156020;2714302483;8
130961;0385472951;0
131402;0316647519;0
52437;0330330276;0
189516;0525441492;8
30487;1573226882;0
267006;0380731851;0
35859;0316815713;0
201447;0876668767;0
30276;0553583867;7
155057;2070419444;9
76352;0312921098;0
274056;0812590554;0
14391;038542017X;8
213350;0374126461;0
16795;1551660571;8
182085;0140377972;0
98391;0446511528;8
77809;1550370057;10
55824;0312967659;5
138647;0399151443;10
232945;0553292722;0
76626;0312422156;0
254465;0821773704;0
123257;0671534734;5
30487;0679879250;9
198711;0671462725;0
165932;140130057X;0
275970;0345323750;0
266355;0812550706;7
269728;0006166415;0
151930;0439099390;8
13600;0340750626;0
196709;0131444867;0
195374;0140009957;0
13552;0446360945;0
251140;0449911004;0
170595;0375802959;6
3840;0553581430;9
163600;0743452925;5
166596;0345314255;0
218221;0843948302;5
30994;0812504690;8
7105;0330244078;0
201794;038550926X;8
46398;0140094385;0
175886;0099340100;0
234657;0877287783;10
35857;0312274793;0
238864;074324480X;0
273197;0671676296;10
269847;3453148401;0
185384;1930009062;10
109518;043935806X;0
3462;0864427433;8
29855;0515090220;0
11676;0449217213;10
257025;0553281240;7
228978;0345361792;0
172742;0590847686;0
108019;0747564442;0
276680;0525942327;0
73196;0671440012;0
163600;0066237564;0
56959;055310473X;0
114444;0824953320;0
224138;0020332009;8
11676;1558177698;8
251394;031213939X;0
119248;0590629816;0
120548;0747541523;0
193499;0451402383;0
95525;1853260088;0
63714;0224052950;9
135149;0312265867;0
46374;0553012657;0
151790;042518384X;0
231210;0451521013;0
52350;0802132189;0
253852;1400031346;0
75429;1853260738;8
133567;340410224X;0
34377;0452282195;0
114078;9025843360;0
224927;0380820846;0
232131;0345381432;0
148898;0380805421;0
105295;0804804966;10
146113;0345367359;0
167349;0515131091;0
248806;8475337392;7
86122;140003065X;0
60823;0810981955;0
208410;0563214546;0
36327;0842338810;10
31226;0670031542;0
114865;0006493203;0
101513;0425152251;0
43893;0380804697;9
235632;0060164190;0
251613;0201106736;0
38023;1557043671;0
245963;0517524023;0
111947;0553266578;0
159834;0515132020;0
52228;0349116644;7
241346;0375406557;5
227705;0380758377;0
60018;0099282194;7
36135;014025448X;8
153570;0330367455;0
190925;0312974256;0
182085;0609804138;0
193738;0553561359;6
104665;0671475576;0
38956;0842304746;7
133571;0679766588;0
107784;0373289782;0
265313;0446607657;0
40553;0525946756;0
102967;0696013258;0
170564;0380756285;0
203598;0316284955;9
170575;0373153309;0
170192;3880224250;0
261829;0316788228;0
98741;0060504110;0
41676;0380784505;10
212898;0373244150;0
145619;0446523321;0
69252;0156627809;0
156214;0385499035;7
626;0140048944;0
52805;0440224713;0
266444;0679732241;0
226205;0553572369;0
55892;0151008116;9
68611;0962713708;10
228998;0440236800;0
16713;0840758901;5
11529;0743436210;7
90391;031231616X;7
51414;8826703132;10
249894;0679026762;7
195694;0743475739;0
204591;0553569910;7
92853;074522669;0
255376;0440106621;7
171003;0739434446;0
88733;0445408286;0
61979;0140367160;8
167761;0060096101;0
254241;0884042898;0
29117;8845915719;8
92979;1561731366;0
234623;0590470027;0
32122;043935806X;10
50321;8447309355;10
249862;0140440259;0
37597;0385497679;6
54453;0316666343;0
116669;0708840345;8
11676;8879839977;6
127233;0307117138;0
7245;0553156063;0
189985;0373226373;5
110973;0553268074;0
48057;0435906739;0
70931;0373250614;0
150124;0395291305;10
61619;0671546449;0
213350;0486227383;0
172507;0486256642;8
244277;586042652;0
198711;0439148049;0
248718;0521423929;8
147156;0971880107;0
30511;014027166X;0
112507;0446342998;8
276184;8408031856;0
182442;0385509456;0
101851;3890646573;10
143211;0451410440;0
58363;0385493800;0
274277;345314032X;0
255218;0066211611;0
85259;0425158616;0
259305;0142437182;0
125443;0375725784;5
190925;0451208099;0
235282;1555834965;0
204059;0345418018;0
95301;1864482265;10
180663;0099914700;4
189725;0679405135;6
152249;0440165121;0
206944;0060930535;9
274808;0671617028;0
236283;0440217466;0
257512;0671003356;0
28481;0316926051;10
232131;0449217183;8
70118;0684865114;7
99625;9783442099757;7
95359;039562892X;0
53241;0871135205;0
247447;1558746226;0
31556;0380788632;0
193898;067164159X;0
175052;0945575092;0
120093;039913414X;8
225232;0340646853;8
142524;0374158517;0
70214;1569711364;4
267621;0804105820;7
276018;3293200540;0
110973;0553216937;0
249223;0446608548;0
170770;0345327659;5
172742;B0000XFA5;0
264543;0375707972;0
73651;1857231384;0
129074;0892964308;0
130899;3442413508;0
83707;0312924801;0
252071;0553578693;0
61147;0571166849;0
172123;0240510178;8
11676;0156628708;0
195374;0131605232;0
43842;0451404319;0
135149;0373160437;0
245827;0769602401;0
226361;0517702967;10
53456;0671522817;4
138844;0836270061;7
228998;0684872153;0
269728;0449003787;0
199085;8422682346;0
254899;0671319744;0
190100;0373251750;0
245102;0743418174;5
21252;0440415632;0
153662;0816714770;7
60277;0451524063;0
187762;0425165582;10
143792;0960439226;7
35859;068816112X;0
224340;0684815451;0
141437;0060934417;0
254528;031298328X;0
185233;1856978753;0
7346;0345341678;7
123215;0345277848;0
124942;0515132640;0
119806;0515126772;10
13582;0440211727;0
252655;3499221896;0
212898;0446604240;0
253859;8423310132;0
12824;0823039919;0
133852;0684801523;10
133957;0441007554;0
235498;043935806X;0
202173;3257209487;0
142772;0373705603;6
129074;0394726022;7
69056;0486204227;10
141309;0771014899;0
241861;0440237416;7
166596;0060927569;0
95877;178787469;9
235543;0375802118;0
231891;3550083297;0
93735;0375415351;7
208351;0451183665;0
218121;0451518144;10
197775;0316666343;0
189139;0425042391;7
204864;0451171632;0
53174;0821756745;0
U006;044023722X;5
271538;0066213703;0
163517;3442455707;0
195572;1568581238;0
2276;0671808427;0
157009;043932971X;0
207570;0373290152;8
224904;0441002137;0
82491;0425145638;8
127429;0671027069;0
14232;2264003790;7
176180;8526211978;0
187512;3257203659;7
149069;0786238488;0
53456;0446611476;0
264085;0140621806;0
27647;0553561618;0
109955;0091878489;0
143253;0553801376;0
17172;8466602356;0
146348;1555832164;0
147659;0062500821;7
242824;0373872410;0
153718;1551668637;0
217173;0553281747;0
135074;0945582730;5
82926;0425079902;0
193680;0440054494;5
60277;0486411206;0
270715;0316693707;7
91001;1857232739;0
155057;2070421600;8
170229;067082416X;0
274308;044990928X;0
86202;0312981260;0
29855;0884042693;0
12569;0425139697;0
227275;0757300286;6
98391;0758203381;8
14521;0440154472;0
269566;1562825232;0
26544;0140443487;0
110912;0345416260;0
101606;0452279321;0
153662;0380817691;0
250764;0875791506;0
261805;0060173769;8
53174;0843945516;0
154160;0312971435;0
78973;0393323676;7
238781;0385323638;0
68555;0821769278;6
121135;0060995106;8
134797;0842329218;10
262961;0385474547;5
177180;0883657104;0
257327;0451178416;0
219259;0395711800;0
237713;080505622X;0
100264;0385334702;0
196985;034540615X;0
71490;0553586270;3
23680;0375700757;0
170575;155166822X;0
130474;0679401385;0
163064;0440127793;0
180348;0843934026;0
93047;0399139281;0
198656;044023722X;0
98741;1858286816;0
6575;0786881852;0
49792;0312958579;0
199772;0553295918;0
16795;0452282829;0
83428;0801854652;0
177458;0812579410;8
57108;0553282476;8
188772;0671679430;7
250764;0671658301;0
109972;1931561176;5
241268;8401242819;0
225986;0747503257;0
68267;0393317552;10
49144;8401351545;5
229313;0345339738;0
12272;0140621415;0
183752;0747546215;4
117321;0380001411;7
43359;074341893X;0
224997;0440214041;8
98297;951643407X;0
98391;0312242670;8
32793;0451093380;0
171118;0747238405;8
269728;0552107735;10
35030;1567180183;2
62862;038079487X;0
182403;0671006614;0
36836;1568494467;0
8734;156138450X;5
248464;0312979096;4
119575;0345422384;6
191716;0684841177;8
187239;0515131229;0
218197;3548256007;0
11676;0394742117;0
170518;0380712040;0
144555;0441110444;0
251560;0385498802;0
133034;0691026157;0
239554;0312979568;0
189227;3930802783;9
109049;0399144463;5
104796;0080405673;0
235047;3462029533;5
203240;0312966970;0
185233;0871913984;5
160819;0316789089;0
35859;0373119976;0
182337;342320141X;6
56856;0394825683;8
35859;0553284363;0
153662;0380008424;0
155407;0679764119;8
236757;0679728449;0
53174;0307101819;10
233911;0671578855;0
111637;0440445450;0
175329;0345423291;0
135149;0821744488;0
130474;0345360982;0
224623;8474104475;6
222204;0345386868;9
118840;3379015695;0
249187;0816148155;0
244994;1842322974;0
7915;087875539X;0
87141;0425182673;8
112412;1878067745;10
98391;0765304783;10
11198;3932069811;0
249898;9600423466;9
174615;0679781277;8
15408;0385240406;0
129851;0684818930;0
91448;0449906388;7
75081;1878424424;10
267788;0307001067;0
190298;067081458X;0
153662;0505522349;0
235498;9727310494;0
172385;8422683253;8
78448;055326351X;7
271245;0373120257;0
226545;051511779X;0
188498;0440944597;0
6575;0890877033;7
102398;0440495563;6
119725;0743444051;7
98391;0451210654;9
190708;0061095540;8
164465;0590881949;0
238545;0553562592;0
240924;0061003727;5
72771;3404147030;0
79942;0330373854;0
174216;0385314388;0
55019;0345436911;0
9417;0446602175;3
110934;0312168675;10
240756;084394742X;8
28523;0529064634;0
130168;0446611212;3
147224;0312318685;0
36836;0684874350;0
215588;091721403X;0
163761;0373168500;6
269728;034073356X;0
150124;0061092908;0
85757;0679850910;0
248008;0151006539;7
16634;0446670006;0
264637;0671032615;0
89307;0553263978;0
4131;0006548180;0
179772;0312314930;0
246268;0451210743;0
130168;044023669X;0
81045;0060157550;0
55187;067168390X;0
125039;0553579207;0
71537;0684834960;8
112001;1568655878;10
196352;0805063897;0
35857;038531292X;0
56554;0373250193;8
242157;0684853310;0
170518;0380756064;0
28735;0312971230;0
232131;0743206029;0
156243;8838910987;8
115003;1561580791;6
31386;0787946419;0
50206;0812926277;0
69355;0590338137;0
8134;0451205987;7
125779;0515109746;0
131006;0671035606;5
11944;0613072103;5
9856;0380753022;0
254971;0671001167;0
217375;0440235596;0
257204;0880389028;0
93092;0671444980;10
37950;0553280341;8
91342;0451193342;0
25409;0449149560;0
177090;0812544420;6
135831;0440235596;0
91931;0006475221;0
162590;0060248025;0
222254;081297106X;0
59172;0425094731;0
11676;0060392452;0
182517;342320317X;0
209087;0446670251;0
191707;3492220185;0
132836;094681984X;0
239488;3442350247;10
92696;0440944597;0
3757;847454033X;7
146113;0446527033;0
266867;0590553070;0
22625;0226039269;0
135609;0393316041;8
66680;0140092323;5
259057;8420457868;0
163897;0743439740;0
267635;0440225299;0
8067;0373291027;8
99312;1563097184;0
58458;1841193615;7
70082;0375704027;0
234721;0345331729;0
177870;0786866683;0
249894;0060256672;10
35859;0808514075;0
94314;0060535148;0
105343;241022983;0
198711;0307580016;0
139467;0394587855;0
27042;3596295386;7
139480;2070372723;0
278781;0743211383;0
169450;1576737330;8
87208;0312908385;0
218569;0671769316;0
99242;0747256152;0
270820;0345378490;0
30533;0440225922;7
60263;0380789019;10
225810;0345453409;0
71207;0142000205;0
153662;042517428X;10
57108;0688158919;4
93314;0688169724;3
259229;0553211803;0
107784;038532362X;5
224108;688084923;8
107456;0446606812;0
168047;0312862334;10
71739;3442351022;0
14451;0374526516;0
256407;0515116084;0
197775;0440402301;0
207494;1559722061;8
125334;1565791916;4
114368;038550120X;9
26813;0385498233;0
106816;059007301X;0
170634;0786884622;0
80105;044021145X;0
170158;2266030213;3
24433;1930051999;0
132836;0131337459;10
274308;0440938090;0
59727;0451453573;0
193499;0061031321;0
107951;0023796219;10
140879;2226061185;0
236283;0553243055;0
134808;014030438X;9
105058;074343627X;7
2655;8806164104;7
113983;0078811821;0
182393;1568656874;5
270554;1400075734;7
187981;0099482002;0
175003;1561447404;0
183367;0743458168;0
212636;0380005239;9
250359;0812550757;0
189334;0066209684;10
17890;1562472291;5
93047;0060188057;0
205200;0671024094;6
227814;0373289677;0
196009;3404148576;8
91832;0684864363;0
93691;0671526103;8
224138;0688075894;0
228021;0345337662;0
71227;0811213668;0
76942;0451163532;0
206959;0590406116;7
125692;0373750145;0
23902;0449219550;6
236757;0812543262;0
227054;0425179532;5
24391;0446525804;0
132851;0671465414;0
207499;039914465X;0
167517;0747549559;9
18710;1558745718;8
238699;0373123094;0
257647;8440647123;0
122418;0553279912;8
200315;0942024001;0
176748;0670876593;8
82164;0821749528;0
229626;0812541707;4
153545;8807470240;7
232131;0452269350;0
108404;3492233651;9
217121;0385484011;0
165308;0449005569;8
238120;0446609323;0
241432;3596258669;0
235842;0824910559;0
247201;0060523387;6
244355;0756902401;0
205735;0373166397;0
38556;9810015771;6
245963;0441780350;0
215421;0345465083;9
34752;0743457536;6
71712;8440647913;0
228764;0671888587;0
268450;0434009970;7
90936;8809017579;0
265656;0553582747;0
154730;042511774X;2
6866;0380812037;0
196077;0452269458;0
76818;0553219510;0
226879;0804101167;0
211460;344235353;0
260196;0385239475;8
120090;0425184226;0
260840;1568842260;0
68760;0380810298;5
11676;1854105981;7
78777;0809237628;6
224997;0671776800;8
119120;0571209610;7
110076;1550390929;0
192585;0525943242;0
2326;0880381752;0
103304;0451151259;0
2276;0671019813;0
232199;0743428625;0
78044;074343627X;0
117291;0449907481;0
87143;0812511816;0
78761;3825215040;0
1848;0812550307;0
253859;8401426715;5
17726;0312167601;0
202711;0812544447;0
123961;0812575717;0
276275;0743423801;5
118279;0380767627;7
203742;067976402X;9
96539;0446516694;0
254899;0070342024;10
265889;0373711255;5
11676;0373705972;8
42400;0752832018;0
55197;0553380834;7
89851;0312278586;8
238613;0345313860;9
15049;0811202208;5
91832;0140177396;0
142524;0316603406;0
186773;0446520659;5
252071;0451150023;0
113475;0394900510;0
250010;0671884115;0
158246;0671793578;0
152279;067972463X;6
54206;1582342644;8
179144;0312950489;0
53220;0446607711;7
28591;0061080470;0
99946;0385491336;4
198684;0446527785;10
197427;8804409959;0
79057;0671041460;0
234623;0590435078;0
225087;0771014813;0
233193;0140287442;5
169669;0316346624;8
117594;0696218364;0
183287;2253046523;0
114988;0399141146;6
102967;0590334646;0
207952;0440235162;0
51094;0373704429;0
278418;0137691344;0
242824;0671680420;0
264031;1853811262;0
184392;0394832876;5
50225;0452280621;0
69232;0821775472;0
29881;1856851311;0
148744;0553292722;0
150124;1568650892;0
69042;0451183665;0
52614;0373791062;0
220240;1573222267;0
7154;9021497425;0
16795;0803600747;9
198621;0425126064;0
277139;055358068X;0
8890;2020349140;0
216670;0425154092;0
181176;0708860737;0
262297;8401011892;0
245963;0449238946;0
84122;8496246515;0
132572;055329024X;5
10668;0821745689;0
4183;0312155859;0
182085;0373031955;5
76352;0380400480;0
166596;0553573527;0
246311;0786885688;7
196738;0312964943;6
239135;0380730413;0
110746;0553279912;0
198711;0060269898;0
190741;0812018435;8
179733;0440241413;10
41701;0140126716;0
81597;0684810387;8
261105;3593361671;0
278536;0874778883;6
102130;0380818809;0
169859;0586215247;8
35185;0310228344;0
269009;0340742496;0
32627;0451138678;0
252698;0385502532;9
257955;000616772;0
189835;0792450078;5
240032;1551668998;10
238895;0330360000;7
11676;8807813025;9
217375;0070212570;0
6543;1582343187;0
239468;0340707909;7
119575;0451180224;10
145165;0749931884;0
189516;0679803483;0
87141;0425075036;7
27809;0752848224;6
177458;034542722X;0
229632;0451188462;0
70402;0156028794;0
206300;014043030X;0
1547;0440227739;0
181176;015157765X;0
31987;0060915153;0
55492;0452281903;0
146113;0595088848;0
275970;0807070831;0
228311;0446327018;0
143175;0440134765;0
109135;0060915455;0
252848;038079828X;0
153570;3423083328;8
200422;0060192704;0
229329;0553280589;10
200486;0712684409;8
153662;0893754412;0
250645;0446612626;0
105374;0618153969;0
266226;0451202724;0
178181;0874491797;0
136139;0671027395;7
47274;8845251950;7
253821;0505523043;0
230496;0425104346;0
24921;0449219887;0
91026;0760745560;5
11676;0375719180;0
212898;0425108945;0
31229;0140622179;7
145916;8877827033;7
216012;0373244959;8
61667;0953589579;0
55955;0192834835;6
190925;0373262884;0
69042;0671020951;0
130705;0752801686;5
246655;1576738825;0
139467;0440169127;0
78553;0515120448;9
209516;0385037872;8
224904;0451166973;3
251050;0380973421;7
U010;0971880107;6
250366;0451450000;0
23902;019215897X;7
232990;0553250256;0
196077;0553566555;0
52350;0752866052;10
16999;1883642388;0
173415;067180720X;0
43803;031600023X;8
177374;0440343119;0
224997;0515128546;6
96448;1558746145;8
253408;3858423793;0
131238;0590435019;10
170634;1558746099;10
31391;0843945559;0
19611;3492231888;2
160407;3257063938;0
212898;0515124133;0
36836;0312020309;0
69078;0679405283;6
238557;0449149676;7
102702;0373825617;0
175003;0446604658;0
78973;0439998964;0
114446;0552146153;7
136252;0441003044;0
202404;203671/03;5
36606;0446530859;5
172512;0671522795;0
259625;0439113474;0
59172;0451166302;10
183923;0300077440;0
109049;1888052872;0
164675;0140177507;0
120565;0340721421;8
189334;0380789035;0
187145;1576738264;0
166596;0922705127;0
180586;0425126064;0
127914;0451196716;0
86969;0553584510;0
16777;0486275590;0
264501;3570200051;0
254465;038077352X;0
87455;3442449480;6
212898;0380731460;0
208907;0449300374;10
183958;1585673293;0
95359;0380752891;0
243;0446612790;0
8936;0807580872;0
76286;0517704005;0
168464;0689859384;0
228093;388973085X;7
230402;0345351525;0
248695;3483006087;0
225996;0875420028;8
110373;0671742965;0
181076;0140126880;0
26371;0399131213;9
72612;0553251481;9
243126;31/3724/7;8
156150;0679777431;4
112001;0380711699;0
24646;0330303112;7
252827;0553812769;0
115679;0743406885;0
100906;067174139X;0
200978;9035108566;0
252347;0373245076;7
51350;0684841177;10
228764;0843948892;0
138073;0861887050;0
185233;0671001302;0
225763;067101420X;0
58258;0440211727;10
80945;0312979533;9
26544;0395860016;0
155219;0786865504;9
93035;0684803852;0
196077;019281611X;0
259155;2070414574;0
224764;0425182673;0
278418;0590464817;0
168002;0505525526;0
37712;0553273604;0
240100;8496075850;0
193560;0002190915;0
51883;0385484003;0
231416;157322529;0
82068;8422669781;4
131402;0140068236;0
40943;0679411607;0
107258;0395683297;10
190459;0399144315;0
219008;0743247612;0
26544;0373169426;0
58259;3407781989;5
245963;0393096874;0
276704;0425060772;0
41906;0842360107;4
175070;0310205719;0
131032;0876591993;7
266753;0449211681;0
30711;0862032806;0
4896;9739507980;9
213064;0425154092;9
149907;0671523554;0
36907;0142000485;0
16795;0440235154;0
48494;0515132187;0
194605;0385424728;7
191720;376153065X;0
62891;0060954833;0
46269;8501061158;10
110973;0843952032;0
100906;0312856423;0
252071;0380776847;0
59820;0375700145;0
114988;0375506276;9
180651;0156007754;0
162639;0451206339;0
268932;0064441768;0
177432;0553293362;10
50730;0553578308;0
274061;0373117299;0
115120;059045191X;0
115120;0312972997;0
63580;8756813597;3
181212;0449002985;0
272395;1575663996;6
66942;0451183940;10
193560;038070871X;8
162017;04500567890;7
251613;0590763415;0
255489;0061006629;0
94840;0380005239;0
277427;0345362632;0
174827;0684873877;0
201923;0345438329;0
93363;0877845603;9
276463;1400031346;0
190347;074343627X;0
80908;8429748253;0
80683;0345378490;0
251097;0312963009;6
107773;8807817772;9
98391;0375727094;9
114868;0192842188;8
93047;0451458443;0
225232;1854799932;4
75127;0062513591;0
12189;8441412995;0
224349;0316158720;0
87031;0786016418;0
95316;0771065086;7
234359;0312984839;0
219546;0671786024;0
27140;0671683225;10
209516;0060958022;10
270820;0345384466;0
217375;0440209412;0
88677;0671023683;8
95932;0671626280;0
185384;0964662523;9
206762;0312955006;8
144455;0679419462;10
51883;0843922893;0
115003;0375700757;8
240555;014019536X;8
119541;0743411331;8
124079;0671021001;9
98391;1892065665;10
50504;0345450728;0
269841;014029726X;5
60244;0140386645;9
63714;0852723512;10
77940;0345341228;0
227447;0451198638;0
127453;0763610348;8
31846;0671787187;0
253949;0345413350;8
57354;0380718154;10
263325;0316666343;0
44914;0670878847;8
189835;8427010966;5
114368;0373790058;0
263357;0061053309;0
267878;1573226521;9
212054;0140282696;10
243328;0316168815;8
72204;039914465X;2
171271;0141011904;8
58156;031226416X;8
134890;3462030191;6
204591;0505524384;0
159992;0140113045;7
161480;2842051513;8
1639;0689825234;9
210485;0812531019;0
140055;0965005429;8
245963;0671474707;0
157247;0743404068;9
254370;0802130208;0
39616;0440216419;0
150124;0399147837;0
121988;0425046125;7
32195;0446608653;0
211841;0875421814;0
113564;2070368696;8
137968;0739435469;10
269566;0449211495;0
52199;0553294083;0
252695;0385492081;0
3363;0590502077;0
33826;159003001X;10
228978;0140351310;8
96771;0786889624;0
155047;2070767582;0
237299;1853262684;0
27650;0060541814;0
203502;0553565605;0
189835;0451166582;0
136908;0885020292X;6
102967;0425059758;0
114868;067976402X;0
110325;3404138457;4
60244;0911797777;0
37950;0886773849;10
170137;0440495962;9
8066;014100018X;8
276579;0689824432;6
60278;0743456173;0
189100;0800714083;7
33021;0446360074;0
809;1590521994;0
170518;0671439162;0
230522;0448095025;0
212898;0553250787;0
59770;1556233604;5
107384;0684835975;0
98758;0440224039;0
159020;0345357787;0
12538;0671871218;0
227447;0515122734;0
62688;074348715X;0
139734;0030614775;0
235282;0312272057;6
249894;0440108268;0
37311;0929398157;0
198711;0590025996;0
59304;0006514480;0
238065;0671722891;10
129358;0373076851;0
99328;0413577503;8
250015;0914457284;0
130474;0671525751;9
72300;8437610923;10
228764;0843944803;0
123608;0486296024;6
157273;0553582224;0
189835;0460875558;5
22365;0671695886;0
129358;0373710941;0
97436;0312243022;8
217056;0805010858;0
126492;042510107X;7
203280;0821765442;7
58245;0821742841;9
42162;0590981811;7
249732;0553213741;6
11601;0070439915;0
190885;0590129384;9
225996;0786014776;0
225087;0515114049;0
3363;0820319198;0
189835;0393952940;5
247870;0425162591;7
238915;044023722X;0
251394;014023313X;0
268932;0393044548;8
54973;3570500209;0
251613;0842332286;0
212832;014031752;0
2350;0525945172;8
128835;0553565370;0
168212;0451159276;0
134916;0743223543;0
259764;0671812076;0
249658;0552151769;7
30711;0553282093;0
137397;2070394395;8
83178;0842363726;0
260699;0525947132;0
234623;0812550765;0
2508;0091801516;6
95104;0060915544;0
26535;0061009032;0
249953;0394488458;9
11676;9727070639;5
227276;0099286386;8
266745;0374527075;8
243891;0375726403;5
228998;0679419454;0
129074;087605047X;0
139578;0380723816;7
100088;0060977027;0
89192;0091801613;6
183605;3442725135;0
218552;0060504072;0
21014;0688177859;0
267418;3499232642;10
231210;0749386614;0
130474;0451401905;0
207967;0451202910;7
186039;0380796104;0
58389;0345380096;0
13071;0394281802;0
99064;0375502025;0
107456;0345257162;0
11676;3767002477;7
74691;055337933X;8
245655;038572179X;9
24167;0590037145;0
20149;0449912051;0
254;0439136369;9
11676;0894803220;10
37422;0380973812;2
241980;0316777722;0
188355;0345434854;0
